subscription_id,user_id,plan_id,start_date,end_date,status,monthly_revenue
6447,4802,1,2020-11-05,2021-07-03,Cancelled,199.0
6448,4803,1,2020-06-17,2021-11-09,Cancelled,199.0
6449,4804,3,2023-07-19,2024-07-13,Cancelled,649.0
6450,4805,1,2022-04-07,2023-05-02,Cancelled,199.0
6451,4806,2,2019-04-12,,Active,499.0
6452,4807,1,2019-06-07,2020-10-29,Cancelled,199.0
6453,4808,1,2020-10-14,2021-08-10,Cancelled,199.0
6454,4808,2,2021-09-06,2023-01-29,Cancelled,499.0
6455,4808,1,2023-02-18,2025-01-08,Cancelled,199.0
6456,4809,3,2023-03-25,2024-06-17,Cancelled,649.0
6457,4810,1,2021-04-02,,Active,199.0
6458,4811,2,2019-02-10,2020-10-02,Cancelled,499.0
6459,4812,3,2025-11-11,2026-03-11,Cancelled,649.0
6460,4813,1,2024-03-13,2025-02-06,Cancelled,199.0
6461,4814,1,2023-05-17,2025-04-06,Cancelled,199.0
6462,4815,1,2020-10-30,2021-11-24,Cancelled,199.0
6463,4816,3,2024-04-23,,Active,649.0
6464,4817,2,2026-02-03,,Active,499.0
6465,4818,2,2024-01-25,2024-09-21,Cancelled,499.0
6466,4819,1,2021-03-20,2021-11-15,Cancelled,199.0
6467,4820,1,2021-12-10,2022-11-05,Cancelled,199.0
6468,4820,1,2022-11-20,2024-10-10,Cancelled,199.0
6469,4821,3,2025-12-18,,Active,649.0
6470,4822,2,2019-02-08,2020-07-02,Cancelled,499.0
6471,4822,3,2020-08-16,2020-12-14,Cancelled,649.0
6472,4822,1,2021-02-05,,Active,199.0
6473,4823,2,2020-08-28,2021-02-24,Cancelled,499.0
6474,4824,1,2019-10-21,2021-05-13,Cancelled,199.0
6475,4824,1,2021-06-28,2023-01-19,Cancelled,199.0
6476,4825,2,2023-10-22,2025-01-14,Cancelled,499.0
6477,4826,2,2022-06-10,2023-12-02,Cancelled,499.0
6478,4827,1,2019-12-31,2020-03-30,Cancelled,199.0
6479,4828,2,2026-01-21,,Active,499.0
6480,4829,2,2023-02-19,2023-11-16,Cancelled,499.0
6481,4830,1,2020-11-12,,Active,199.0
6482,4831,2,2026-02-02,,Active,499.0
6483,4832,1,2024-03-26,2024-06-24,Cancelled,199.0
6484,4833,1,2019-12-22,2020-06-19,Cancelled,199.0
6485,4833,2,2020-08-06,2020-09-05,Cancelled,499.0
6486,4834,2,2025-03-13,2025-05-12,Cancelled,499.0
6487,4834,2,2025-06-19,,Active,499.0
6488,4835,3,2019-06-11,2020-09-03,Cancelled,649.0
6489,4836,2,2025-10-18,2025-12-17,Cancelled,499.0
6490,4837,1,2021-12-13,2023-10-04,Cancelled,199.0
6491,4837,2,2023-11-02,,Active,499.0
6492,4838,3,2021-03-14,2022-04-08,Cancelled,649.0
6493,4838,2,2022-05-23,2022-10-20,Cancelled,499.0
6494,4839,1,2019-05-27,2020-10-18,Cancelled,199.0
6495,4839,2,2020-12-11,2022-08-03,Cancelled,499.0
6496,4840,1,2025-12-24,,Active,199.0
6497,4841,1,2023-03-13,,Active,199.0
6498,4842,2,2023-07-23,2024-01-19,Cancelled,499.0
6499,4842,3,2024-03-17,2025-06-10,Cancelled,649.0
6500,4843,3,2025-05-17,,Active,649.0
6501,4844,1,2022-10-24,2023-06-21,Cancelled,199.0
6502,4845,1,2021-03-04,2021-07-02,Cancelled,199.0
6503,4845,2,2021-07-12,,Active,499.0
6504,4846,2,2024-11-01,,Active,499.0
6505,4847,2,2022-12-22,2024-04-15,Cancelled,499.0
6506,4847,1,2024-06-05,,Active,199.0
6507,4848,2,2020-10-15,2021-06-12,Cancelled,499.0
6508,4848,3,2021-06-15,2021-11-12,Cancelled,649.0
6509,4849,1,2025-05-01,2026-04-26,Cancelled,199.0
6510,4849,2,2026-05-02,,Active,499.0
6511,4850,1,2025-02-02,,Active,199.0
6512,4851,1,2020-11-08,,Active,199.0
6513,4852,3,2023-11-15,2024-12-09,Cancelled,649.0
6514,4852,3,2025-01-26,2026-05-21,Cancelled,649.0
6515,4853,1,2025-11-26,2026-03-26,Cancelled,199.0
6516,4854,1,2024-12-28,2025-12-23,Cancelled,199.0
6517,4854,3,2026-01-07,,Active,649.0
6518,4855,1,2020-06-28,2021-04-24,Cancelled,199.0
6519,4856,3,2025-05-31,,Active,649.0
6520,4857,2,2019-06-04,2020-03-30,Cancelled,499.0
6521,4858,1,2023-08-18,2023-12-16,Cancelled,199.0
6522,4859,3,2022-11-01,2023-06-29,Cancelled,649.0
6523,4860,2,2019-04-11,2021-01-30,Cancelled,499.0
6524,4861,1,2024-06-10,2024-08-09,Cancelled,199.0
6525,4862,3,2021-03-26,2021-12-21,Cancelled,649.0
6526,4863,1,2025-05-22,,Active,199.0
6527,4864,3,2025-08-01,,Active,649.0
6528,4865,2,2023-06-05,2024-12-26,Cancelled,499.0
6529,4866,2,2023-09-13,2024-06-09,Cancelled,499.0
6530,4867,3,2019-05-23,2020-12-13,Cancelled,649.0
6531,4868,1,2025-09-02,,Active,199.0
6532,4869,2,2024-02-10,2025-10-02,Cancelled,499.0
6533,4869,3,2025-10-14,,Active,649.0
6534,4870,1,2021-11-18,2023-10-09,Cancelled,199.0
6535,4870,2,2023-11-03,2024-04-01,Cancelled,499.0
6536,4871,3,2019-08-23,2020-05-19,Cancelled,649.0
6537,4871,2,2020-07-09,2021-05-05,Cancelled,499.0
6538,4872,1,2022-10-13,,Active,199.0
6539,4873,2,2025-10-02,,Active,499.0
6540,4874,2,2025-06-19,,Active,499.0
6541,4875,2,2019-09-28,2021-03-21,Cancelled,499.0
6542,4876,1,2024-09-17,2024-10-17,Cancelled,199.0
6543,4877,3,2019-08-13,2021-06-03,Cancelled,649.0
6544,4878,1,2021-10-30,2023-09-20,Cancelled,199.0
6545,4878,2,2023-10-16,2024-10-10,Cancelled,499.0
6546,4879,3,2022-05-09,,Active,649.0
6547,4880,1,2019-03-03,2019-12-28,Cancelled,199.0
6548,4880,2,2020-02-16,,Active,499.0
6549,4881,3,2020-01-11,2020-10-07,Cancelled,649.0
6550,4882,2,2025-08-07,,Active,499.0
6551,4883,3,2023-09-20,2024-10-14,Cancelled,649.0
6552,4883,1,2024-11-04,2025-12-29,Cancelled,199.0
6553,4884,2,2024-11-23,2024-12-23,Cancelled,499.0
6554,4885,3,2023-04-14,2023-09-11,Cancelled,649.0
6555,4886,3,2022-05-14,2023-05-09,Cancelled,649.0
6556,4886,1,2023-05-20,2023-12-16,Cancelled,199.0
6557,4887,1,2019-02-19,2020-08-12,Cancelled,199.0
6558,4888,2,2023-02-04,2023-12-01,Cancelled,499.0
6559,4889,2,2024-10-10,2025-09-05,Cancelled,499.0
6560,4890,2,2020-07-13,2021-08-07,Cancelled,499.0
6561,4891,3,2022-09-06,2023-06-03,Cancelled,649.0
6562,4892,2,2022-02-02,2022-12-29,Cancelled,499.0
6563,4893,1,2025-07-12,,Active,199.0
6564,4894,2,2020-03-22,,Active,499.0
6565,4895,2,2019-10-16,2019-11-15,Cancelled,499.0
6566,4895,2,2020-01-01,2020-09-27,Cancelled,499.0
6567,4895,1,2020-10-08,2022-01-01,Cancelled,199.0
6568,4896,2,2020-07-30,2021-08-24,Cancelled,499.0
6569,4896,2,2021-08-27,2022-05-24,Cancelled,499.0
6570,4897,3,2020-03-03,2021-11-23,Cancelled,649.0
6571,4898,2,2025-05-06,2026-01-31,Cancelled,499.0
6572,4898,2,2026-03-01,,Active,499.0
6573,4899,1,2020-12-14,,Active,199.0
6574,4900,1,2021-09-19,2023-05-12,Cancelled,199.0
6575,4901,2,2020-12-05,2021-04-04,Cancelled,499.0
6576,4902,2,2025-02-08,,Active,499.0
6577,4903,3,2023-12-24,,Active,649.0
6578,4904,1,2022-07-21,2023-06-16,Cancelled,199.0
6579,4905,2,2024-12-27,2025-04-26,Cancelled,499.0
6580,4906,1,2019-07-13,2019-11-10,Cancelled,199.0
6581,4907,1,2024-02-01,2024-04-01,Cancelled,199.0
6582,4907,3,2024-04-20,2026-03-11,Cancelled,649.0
6583,4907,3,2026-03-30,,Active,649.0
6584,4908,2,2021-09-16,,Active,499.0
6585,4909,3,2021-11-04,2022-12-29,Cancelled,649.0
6586,4910,1,2020-03-09,2021-08-01,Cancelled,199.0
6587,4910,2,2021-09-22,2023-04-15,Cancelled,499.0
6588,4910,1,2023-05-25,2025-04-14,Cancelled,199.0
6589,4911,1,2019-09-23,2020-12-16,Cancelled,199.0
6590,4912,2,2024-03-14,2025-07-07,Cancelled,499.0
6591,4912,1,2025-08-11,2026-04-08,Cancelled,199.0
6592,4913,2,2025-05-16,,Active,499.0
6593,4914,3,2025-10-31,2026-06-28,Cancelled,649.0
6594,4914,3,2026-07-24,,Active,649.0
6595,4915,2,2020-10-28,2021-05-26,Cancelled,499.0
6596,4915,1,2021-07-06,2023-02-26,Cancelled,199.0
6597,4916,1,2024-09-20,2025-02-17,Cancelled,199.0
6598,4916,2,2025-03-02,2025-08-29,Cancelled,499.0
6599,4916,2,2025-09-04,2026-03-03,Cancelled,499.0
6600,4917,2,2019-11-01,2020-01-30,Cancelled,499.0
6601,4918,3,2024-11-01,2025-07-29,Cancelled,649.0
6602,4919,3,2023-03-31,2025-01-19,Cancelled,649.0
6603,4920,2,2025-06-17,,Active,499.0
6604,4921,2,2019-07-05,2020-03-01,Cancelled,499.0
6605,4921,2,2020-03-07,2021-05-31,Cancelled,499.0
6606,4921,2,2021-06-02,2022-12-24,Cancelled,499.0
6607,4922,3,2024-10-27,,Active,649.0
6608,4923,2,2022-07-02,2023-03-29,Cancelled,499.0
6609,4923,2,2023-04-28,2025-02-16,Cancelled,499.0
6610,4923,2,2025-03-10,2025-08-07,Cancelled,499.0
6611,4924,1,2023-04-06,2023-05-06,Cancelled,199.0
6612,4925,2,2023-01-15,2024-10-06,Cancelled,499.0
6613,4926,1,2024-05-09,2026-03-30,Cancelled,199.0
6614,4927,1,2023-06-29,2024-07-23,Cancelled,199.0
6615,4927,2,2024-09-11,2024-10-11,Cancelled,499.0
6616,4928,1,2022-02-12,2022-08-11,Cancelled,199.0
6617,4928,3,2022-08-26,2023-02-22,Cancelled,649.0
6618,4929,3,2022-04-07,2023-03-03,Cancelled,649.0
6619,4930,2,2019-07-13,,Active,499.0
6620,4931,2,2024-06-05,2025-08-29,Cancelled,499.0
6621,4931,3,2025-10-03,,Active,649.0
6622,4932,1,2024-04-15,2025-05-10,Cancelled,199.0
6623,4933,1,2023-04-02,,Active,199.0
6624,4934,1,2024-05-29,,Active,199.0
6625,4935,1,2021-01-06,,Active,199.0
6626,4936,1,2020-09-04,,Active,199.0
6627,4937,2,2025-12-07,,Active,499.0
6628,4938,1,2026-02-24,,Active,199.0
6629,4939,3,2025-05-23,2026-01-18,Cancelled,649.0
6630,4940,1,2019-05-24,2020-03-19,Cancelled,199.0
6631,4940,3,2020-05-04,2021-01-29,Cancelled,649.0
6632,4940,1,2021-03-02,,Active,199.0
6633,4941,2,2023-02-11,2024-02-06,Cancelled,499.0
6634,4942,1,2024-07-08,,Active,199.0
6635,4943,1,2019-04-12,2019-10-09,Cancelled,199.0
6636,4943,2,2019-10-19,2020-02-16,Cancelled,499.0
6637,4944,1,2026-04-05,,Active,199.0
6638,4945,3,2024-11-25,,Active,649.0
6639,4946,2,2021-04-26,2022-01-21,Cancelled,499.0
6640,4947,2,2022-10-18,,Active,499.0
6641,4948,1,2025-11-03,,Active,199.0
6642,4949,3,2025-05-26,2025-12-22,Cancelled,649.0
6643,4949,1,2026-01-28,,Active,199.0
6644,4950,1,2025-03-12,,Active,199.0
6645,4951,1,2026-05-18,,Active,199.0
6646,4952,3,2024-07-30,,Active,649.0
6647,4953,2,2026-01-04,2026-02-03,Cancelled,499.0
6648,4954,1,2026-02-24,,Active,199.0
6649,4955,1,2019-02-23,2020-09-15,Cancelled,199.0
6650,4956,2,2023-11-26,2025-06-18,Cancelled,499.0
6651,4956,2,2025-07-11,,Active,499.0
6652,4957,1,2021-07-03,2023-01-24,Cancelled,199.0
6653,4957,3,2023-02-13,,Active,649.0
6654,4958,2,2022-09-16,2024-05-08,Cancelled,499.0
6655,4958,2,2024-07-01,,Active,499.0
6656,4959,2,2020-04-04,,Active,499.0
6657,4960,1,2024-01-25,2024-05-24,Cancelled,199.0
6658,4960,2,2024-06-22,2026-04-13,Cancelled,499.0
6659,4960,1,2026-05-15,,Active,199.0
6660,4961,2,2025-04-04,,Active,499.0
6661,4962,1,2022-02-01,2023-08-25,Cancelled,199.0
6662,4963,1,2024-03-26,2024-10-22,Cancelled,199.0
6663,4964,2,2021-06-08,,Active,499.0
6664,4965,3,2024-08-14,2025-08-09,Cancelled,649.0
6665,4966,3,2019-08-14,,Active,649.0
6666,4967,3,2025-08-06,2026-05-03,Cancelled,649.0
6667,4968,2,2021-10-31,2023-09-21,Cancelled,499.0
6668,4969,2,2022-10-14,2024-06-05,Cancelled,499.0
6669,4970,1,2025-01-08,2026-02-02,Cancelled,199.0
6670,4971,1,2019-03-23,2020-06-15,Cancelled,199.0
6671,4972,1,2026-02-01,,Active,199.0
6672,4973,1,2023-08-10,2024-09-03,Cancelled,199.0
6673,4973,1,2024-10-16,2026-05-09,Cancelled,199.0
6674,4974,2,2026-04-23,,Active,499.0
6675,4975,2,2023-02-18,2024-02-13,Cancelled,499.0
6676,4976,2,2020-07-19,,Active,499.0
6677,4977,1,2023-05-14,2024-09-05,Cancelled,199.0
6678,4978,2,2023-04-14,2024-09-05,Cancelled,499.0
6679,4979,1,2025-11-25,,Active,199.0
6680,4980,3,2023-04-26,2025-01-15,Cancelled,649.0
6681,4980,2,2025-02-12,,Active,499.0
6682,4981,1,2022-01-17,,Active,199.0
6683,4982,3,2020-04-27,,Active,649.0
6684,4983,1,2021-06-11,2022-04-07,Cancelled,199.0
6685,4983,3,2022-04-30,2022-10-27,Cancelled,649.0
6686,4983,3,2022-12-19,2024-11-08,Cancelled,649.0
6687,4984,1,2023-05-12,2023-08-10,Cancelled,199.0
6688,4984,2,2023-08-25,2024-09-18,Cancelled,499.0
6689,4985,1,2021-10-07,2022-05-05,Cancelled,199.0
6690,4986,3,2021-09-20,,Active,649.0
6691,4987,3,2019-02-09,2020-05-04,Cancelled,649.0
6692,4988,1,2026-01-24,,Active,199.0
6693,4989,1,2025-04-09,,Active,199.0
6694,4990,1,2020-11-29,2021-05-28,Cancelled,199.0
6695,4990,2,2021-06-01,2023-04-22,Cancelled,499.0
6696,4990,2,2023-06-01,2023-12-28,Cancelled,499.0
6697,4991,1,2020-01-12,,Active,199.0
6698,4992,1,2025-04-05,,Active,199.0
6699,4993,1,2025-04-09,2025-07-08,Cancelled,199.0
6700,4993,2,2025-08-11,,Active,499.0
6701,4994,1,2025-09-21,2025-10-21,Cancelled,199.0
6702,4994,3,2025-11-18,,Active,649.0
6703,4995,2,2023-02-07,2024-04-02,Cancelled,499.0
6704,4995,1,2024-05-05,2025-03-01,Cancelled,199.0
6705,4996,2,2024-07-07,2025-12-29,Cancelled,499.0
6706,4996,2,2026-02-26,,Active,499.0
6707,4997,2,2024-06-20,2026-05-11,Cancelled,499.0
6708,4998,2,2020-08-10,,Active,499.0
6709,4999,3,2022-12-05,2024-07-27,Cancelled,649.0
6710,5000,2,2020-12-13,2021-08-10,Cancelled,499.0
6711,5001,2,2024-08-26,2026-04-18,Cancelled,499.0
6712,5001,3,2026-05-11,,Active,649.0
6713,5002,3,2026-04-12,,Active,649.0
6714,5003,2,2019-07-29,2021-03-20,Cancelled,499.0
6715,5003,2,2021-03-29,2022-05-23,Cancelled,499.0
6716,5003,2,2022-07-18,2023-06-13,Cancelled,499.0
6717,5004,3,2019-07-27,2020-12-18,Cancelled,649.0
6718,5004,2,2021-02-14,2022-03-11,Cancelled,499.0
6719,5004,3,2022-05-04,2022-10-31,Cancelled,649.0
6720,5005,3,2020-12-24,,Active,649.0
6721,5006,2,2019-11-17,2020-01-16,Cancelled,499.0
6722,5007,2,2019-01-25,,Active,499.0
6723,5008,1,2026-05-03,,Active,199.0
6724,5009,1,2023-05-14,,Active,199.0
6725,5010,1,2024-10-28,2025-12-22,Cancelled,199.0
6726,5010,1,2026-02-18,,Active,199.0
6727,5011,2,2023-03-31,2024-02-24,Cancelled,499.0
6728,5011,1,2024-03-05,2024-12-30,Cancelled,199.0
6729,5011,3,2025-02-20,2025-06-20,Cancelled,649.0
6730,5012,3,2024-08-05,2024-11-03,Cancelled,649.0
6731,5013,2,2024-02-22,,Active,499.0
6732,5014,1,2020-03-14,2021-10-05,Cancelled,199.0
6733,5015,1,2020-02-16,,Active,199.0
6734,5016,1,2022-08-31,2024-04-22,Cancelled,199.0
6735,5017,2,2021-10-12,2022-05-10,Cancelled,499.0
6736,5018,3,2025-04-21,2025-10-18,Cancelled,649.0
6737,5019,1,2021-04-18,2023-02-07,Cancelled,199.0
6738,5019,3,2023-03-08,2025-01-26,Cancelled,649.0
6739,5020,1,2021-06-19,2021-09-17,Cancelled,199.0
6740,5021,3,2022-12-19,2024-10-09,Cancelled,649.0
6741,5021,1,2024-10-13,,Active,199.0
6742,5022,2,2020-06-11,2022-03-03,Cancelled,499.0
6743,5023,1,2025-06-08,,Active,199.0
6744,5024,3,2019-01-30,,Active,649.0
6745,5025,1,2025-05-09,2026-02-03,Cancelled,199.0
6746,5025,3,2026-03-05,,Active,649.0
6747,5026,2,2023-09-01,2025-03-24,Cancelled,499.0
6748,5027,3,2025-08-28,2025-10-27,Cancelled,649.0
6749,5028,2,2021-03-15,2023-01-04,Cancelled,499.0
6750,5029,2,2025-09-30,2025-11-29,Cancelled,499.0
6751,5030,1,2025-06-22,2026-01-18,Cancelled,199.0
6752,5031,3,2022-06-04,2023-07-29,Cancelled,649.0
6753,5032,2,2021-02-15,2022-09-08,Cancelled,499.0
6754,5033,1,2020-06-23,2021-12-15,Cancelled,199.0
6755,5033,2,2021-12-23,2023-06-16,Cancelled,499.0
6756,5034,2,2020-02-20,2020-03-21,Cancelled,499.0
6757,5035,3,2023-05-16,2023-07-15,Cancelled,649.0
6758,5036,2,2026-03-14,,Active,499.0
6759,5037,1,2023-03-29,,Active,199.0
6760,5038,3,2026-03-26,,Active,649.0
6761,5039,1,2024-08-31,2026-05-23,Cancelled,199.0
6762,5039,3,2026-07-07,,Active,649.0
6763,5040,2,2024-02-19,2026-01-09,Cancelled,499.0
6764,5041,2,2024-06-07,,Active,499.0
6765,5042,2,2025-12-16,,Active,499.0
6766,5043,1,2025-06-07,,Active,199.0
6767,5044,2,2020-03-19,,Active,499.0
6768,5045,2,2023-05-21,2024-04-15,Cancelled,499.0
6769,5045,1,2024-05-30,,Active,199.0
6770,5046,3,2022-06-14,2023-07-09,Cancelled,649.0
6771,5046,2,2023-07-26,2025-01-16,Cancelled,499.0
6772,5046,2,2025-02-10,2025-12-07,Cancelled,499.0
6773,5047,2,2025-08-04,2026-06-30,Cancelled,499.0
6774,5048,3,2020-07-12,2020-09-10,Cancelled,649.0
6775,5048,3,2020-10-25,,Active,649.0
6776,5049,2,2025-02-23,2026-02-18,Cancelled,499.0
6777,5050,1,2022-08-03,2022-09-02,Cancelled,199.0
6778,5051,2,2025-12-27,,Active,499.0
6779,5052,2,2024-12-06,2025-10-02,Cancelled,499.0
6780,5052,1,2025-11-30,,Active,199.0
6781,5053,2,2021-08-02,2022-03-30,Cancelled,499.0
6782,5054,1,2025-05-02,,Active,199.0
6783,5055,2,2020-05-28,2020-12-24,Cancelled,499.0
6784,5056,1,2019-01-12,2019-07-11,Cancelled,199.0
6785,5056,3,2019-07-22,2020-04-17,Cancelled,649.0
6786,5057,2,2022-10-19,,Active,499.0
6787,5058,3,2021-12-02,,Active,649.0
6788,5059,2,2019-12-11,2021-01-04,Cancelled,499.0
6789,5059,2,2021-02-21,2022-04-17,Cancelled,499.0
6790,5060,1,2026-06-14,,Active,199.0
6791,5061,3,2019-04-17,2019-08-15,Cancelled,649.0
6792,5061,3,2019-09-14,,Active,649.0
6793,5062,2,2023-06-02,2024-08-25,Cancelled,499.0
6794,5062,3,2024-09-23,,Active,649.0
6795,5063,3,2020-12-15,2021-07-13,Cancelled,649.0
6796,5063,1,2021-08-27,2021-12-25,Cancelled,199.0
6797,5064,1,2021-03-21,2021-09-17,Cancelled,199.0
6798,5065,2,2020-07-31,2021-08-25,Cancelled,499.0
6799,5066,1,2021-12-01,2022-10-27,Cancelled,199.0
6800,5066,1,2022-11-14,2023-03-14,Cancelled,199.0
6801,5066,2,2023-04-08,,Active,499.0
6802,5067,1,2024-01-02,2024-04-01,Cancelled,199.0
6803,5067,2,2024-05-09,,Active,499.0
6804,5068,3,2021-06-02,2022-03-29,Cancelled,649.0
6805,5069,1,2024-05-29,2025-12-20,Cancelled,199.0
6806,5070,2,2022-05-10,,Active,499.0
6807,5071,2,2024-11-19,,Active,499.0
6808,5072,1,2022-05-02,2023-02-26,Cancelled,199.0
6809,5072,2,2023-02-27,,Active,499.0
6810,5073,2,2021-09-27,2023-07-19,Cancelled,499.0
6811,5074,2,2022-10-19,2023-09-14,Cancelled,499.0
6812,5074,2,2023-10-01,,Active,499.0
6813,5075,3,2024-02-23,2025-12-14,Cancelled,649.0
6814,5076,3,2022-06-25,2022-09-23,Cancelled,649.0
6815,5077,3,2025-10-17,,Active,649.0
6816,5078,3,2022-11-14,2024-05-07,Cancelled,649.0
6817,5078,2,2024-07-05,,Active,499.0
6818,5079,1,2021-03-21,2021-09-17,Cancelled,199.0
6819,5079,2,2021-09-30,2022-02-27,Cancelled,499.0
6820,5080,3,2019-03-18,2021-02-05,Cancelled,649.0
6821,5080,3,2021-03-09,2021-12-04,Cancelled,649.0
6822,5081,1,2021-12-10,2022-02-08,Cancelled,199.0
6823,5081,2,2022-03-30,2023-08-22,Cancelled,499.0
6824,5081,1,2023-09-02,2023-10-02,Cancelled,199.0
6825,5082,2,2019-05-30,,Active,499.0
6826,5083,3,2019-04-08,2019-08-06,Cancelled,649.0
6827,5083,3,2019-08-18,2020-07-13,Cancelled,649.0
6828,5083,1,2020-07-17,,Active,199.0
6829,5084,2,2021-10-13,2023-01-06,Cancelled,499.0
6830,5085,2,2021-03-05,,Active,499.0
6831,5086,2,2025-08-19,,Active,499.0
6832,5087,3,2024-06-22,2024-09-20,Cancelled,649.0
6833,5087,1,2024-10-11,2024-12-10,Cancelled,199.0
6834,5087,1,2024-12-22,,Active,199.0
6835,5088,3,2024-12-05,,Active,649.0
6836,5089,3,2023-02-02,2023-12-29,Cancelled,649.0
6837,5090,2,2019-10-29,2020-01-27,Cancelled,499.0
6838,5091,1,2025-05-19,,Active,199.0
6839,5092,2,2022-09-16,2024-03-09,Cancelled,499.0
6840,5093,1,2022-03-20,2023-08-12,Cancelled,199.0
6841,5094,1,2023-07-14,2025-01-04,Cancelled,199.0
6842,5094,2,2025-02-09,2026-06-04,Cancelled,499.0
6843,5095,3,2020-03-24,2022-02-12,Cancelled,649.0
6844,5096,2,2022-08-10,,Active,499.0
6845,5097,2,2023-07-17,2023-10-15,Cancelled,499.0
6846,5098,1,2024-03-24,2026-01-13,Cancelled,199.0
6847,5098,1,2026-01-15,,Active,199.0
6848,5099,3,2022-10-01,2023-02-28,Cancelled,649.0
6849,5100,1,2026-06-23,,Active,199.0
6850,5101,1,2026-06-04,,Active,199.0
6851,5102,2,2019-09-22,2021-06-13,Cancelled,499.0
6852,5102,3,2021-06-21,2021-12-18,Cancelled,649.0
6853,5102,3,2021-12-29,2023-06-22,Cancelled,649.0
6854,5103,2,2019-08-15,2019-11-13,Cancelled,499.0
6855,5103,3,2019-12-18,2021-08-09,Cancelled,649.0
6856,5104,2,2022-11-12,2024-07-04,Cancelled,499.0
6857,5104,1,2024-08-27,2026-02-18,Cancelled,199.0
6858,5105,3,2025-03-16,2025-04-15,Cancelled,649.0
6859,5106,2,2022-11-03,2024-05-26,Cancelled,499.0
6860,5107,3,2020-08-17,2022-05-09,Cancelled,649.0
6861,5107,2,2022-05-27,2022-11-23,Cancelled,499.0
6862,5108,2,2023-03-20,,Active,499.0
6863,5109,3,2026-01-26,,Active,649.0
6864,5110,2,2020-04-02,2020-09-29,Cancelled,499.0
6865,5111,2,2022-05-04,2022-10-01,Cancelled,499.0
6866,5111,2,2022-10-03,2024-08-23,Cancelled,499.0
6867,5111,1,2024-10-06,2024-11-05,Cancelled,199.0
6868,5112,3,2023-10-14,2024-06-10,Cancelled,649.0
6869,5113,1,2021-12-12,,Active,199.0
6870,5114,2,2019-05-02,2020-03-27,Cancelled,499.0
6871,5115,1,2024-01-08,,Active,199.0
6872,5116,1,2024-07-22,,Active,199.0
6873,5117,1,2023-11-29,2024-05-27,Cancelled,199.0
6874,5118,3,2023-12-21,2025-02-13,Cancelled,649.0
6875,5119,1,2023-12-04,,Active,199.0
6876,5120,2,2021-06-23,,Active,499.0
6877,5121,1,2019-02-15,2020-10-07,Cancelled,199.0
6878,5122,2,2026-05-31,,Active,499.0
6879,5123,3,2020-07-13,,Active,649.0
6880,5124,1,2025-03-19,,Active,199.0
6881,5125,2,2023-01-20,2024-04-14,Cancelled,499.0
6882,5125,3,2024-05-09,2026-02-28,Cancelled,649.0
6883,5126,2,2023-01-17,2023-06-16,Cancelled,499.0
6884,5127,2,2019-02-27,2020-05-22,Cancelled,499.0
6885,5128,3,2026-06-05,,Active,649.0
6886,5129,2,2022-12-18,2023-07-16,Cancelled,499.0
6887,5130,1,2025-03-22,,Active,199.0
6888,5131,2,2024-10-30,2024-11-29,Cancelled,499.0
6889,5132,1,2020-01-13,2020-09-09,Cancelled,199.0
6890,5132,3,2020-11-03,2021-01-02,Cancelled,649.0
6891,5132,3,2021-02-11,,Active,649.0
6892,5133,1,2026-02-07,,Active,199.0
6893,5134,1,2023-06-07,,Active,199.0
6894,5135,3,2020-05-21,2021-03-17,Cancelled,649.0
6895,5135,1,2021-03-31,,Active,199.0
6896,5136,3,2023-05-10,2023-06-09,Cancelled,649.0
6897,5137,2,2023-08-15,2024-10-08,Cancelled,499.0
6898,5137,2,2024-11-08,,Active,499.0
6899,5138,1,2023-11-23,2025-07-15,Cancelled,199.0
6900,5139,2,2021-05-30,,Active,499.0
6901,5140,2,2026-01-19,,Active,499.0
6902,5141,1,2020-10-10,2021-12-04,Cancelled,199.0
6903,5141,3,2021-12-17,2022-10-13,Cancelled,649.0
6904,5141,2,2022-11-07,2022-12-07,Cancelled,499.0
6905,5142,2,2022-09-09,2023-05-07,Cancelled,499.0
6906,5143,3,2025-04-15,2026-02-09,Cancelled,649.0
6907,5144,1,2019-07-31,2020-10-23,Cancelled,199.0
6908,5145,3,2022-01-09,,Active,649.0
6909,5146,2,2022-08-05,2023-02-01,Cancelled,499.0
6910,5146,1,2023-03-10,2024-02-03,Cancelled,199.0
6911,5147,3,2024-10-17,2026-06-09,Cancelled,649.0
6912,5148,2,2024-11-26,2025-04-25,Cancelled,499.0
6913,5149,2,2024-12-21,2026-03-16,Cancelled,499.0
6914,5149,3,2026-04-04,,Active,649.0
6915,5150,1,2021-09-08,2022-09-03,Cancelled,199.0
6916,5150,3,2022-09-16,2023-04-14,Cancelled,649.0
6917,5151,2,2022-09-08,2024-06-29,Cancelled,499.0
6918,5152,2,2019-03-16,2019-09-12,Cancelled,499.0
6919,5153,1,2025-03-02,,Active,199.0
6920,5154,1,2021-04-10,2021-12-06,Cancelled,199.0
6921,5154,3,2022-01-06,2023-05-31,Cancelled,649.0
6922,5155,2,2022-07-03,2022-11-30,Cancelled,499.0
6923,5156,1,2024-02-11,2025-08-04,Cancelled,199.0
6924,5156,2,2025-08-11,,Active,499.0
6925,5157,1,2024-10-27,2025-04-25,Cancelled,199.0
6926,5158,1,2019-08-24,2020-11-16,Cancelled,199.0
6927,5158,2,2020-11-19,,Active,499.0
